x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,-0.465909,0.010989,-0.909091,0.208791,-1.204545,0.406593,-1.318182,0.648352,-1.011364,1.0,-1.215909,1.384615,-1.261364,1.494505,-1.284091,1.538462,-0.738636,1.197802,-0.965909,1.725275,-1.113636,2.043956,-1.227273,2.296703,-0.386364,1.263736,-0.545455,1.813187,-0.647727,2.142857,-0.75,2.417582,-0.011364,1.208791,-0.022727,1.67033,-0.056818,1.956044,-0.113636,2.208791,F
0.0,0.0,-0.545455,0.059406,-1.038961,0.326733,-1.376623,0.613861,-1.207792,0.871287,-0.987013,1.0,-1.246753,1.29703,-1.298701,1.257426,-1.25974,1.19802,-0.727273,1.178218,-0.987013,1.673267,-1.155844,1.980198,-1.272727,2.247525,-0.376623,1.217822,-0.558442,1.663366,-0.675325,1.960396,-0.792208,2.227723,0.012987,1.138614,-0.090909,1.485149,-0.155844,1.722772,-0.233766,1.950495,F
0.0,0.0,-0.457831,0.139344,-0.831325,0.385246,-1.012048,0.639344,-0.843373,0.844262,-0.60241,1.0,-0.698795,1.311475,-0.746988,1.311475,-0.759036,1.270492,-0.277108,1.081967,-0.349398,1.508197,-0.373494,1.754098,-0.385542,1.967213,0.060241,1.04918,0.048193,1.459016,0.060241,1.713115,0.060241,1.942623,0.39759,0.918033,0.481928,1.245902,0.542169,1.45082,0.590361,1.647541,F
0.0,0.0,-0.463415,0.127119,-0.853659,0.381356,-1.04878,0.635593,-0.914634,0.881356,-0.597561,1.0,-0.707317,1.322034,-0.768293,1.313559,-0.780488,1.254237,-0.292683,1.084746,-0.353659,1.542373,-0.390244,1.805085,-0.390244,2.042373,0.04878,1.050847,0.036585,1.483051,0.04878,1.754237,0.060976,1.991525,0.402439,0.923729,0.487805,1.262712,0.560976,1.483051,0.621951,1.694915,F
0.0,0.0,-0.547945,0.134615,-0.958904,0.451923,-1.191781,0.75,-1.054795,1.009615,-0.657534,1.0,-0.821918,1.326923,-0.890411,1.307692,-0.876712,1.230769,-0.356164,1.115385,-0.452055,1.596154,-0.534247,1.884615,-0.547945,2.115385,0.0,1.105769,-0.041096,1.557692,-0.041096,1.846154,-0.054795,2.086538,0.342466,1.0,0.410959,1.355769,0.465753,1.586538,0.506849,1.798077,F
0.0,0.0,-0.538462,0.134615,-0.923077,0.442308,-1.128205,0.769231,-0.987179,1.048077,-0.679487,1.0,-0.782051,1.326923,-0.820513,1.317308,-0.807692,1.240385,-0.371795,1.115385,-0.448718,1.605769,-0.487179,1.903846,-0.487179,2.153846,-0.025641,1.105769,-0.038462,1.567308,-0.025641,1.855769,-0.025641,2.096154,0.320513,0.990385,0.397436,1.346154,0.461538,1.586538,0.525641,1.807692,F
0.0,0.0,-0.56,0.122642,-0.973333,0.443396,-1.173333,0.735849,-1.146667,1.018868,-0.68,1.0,-0.853333,1.330189,-0.933333,1.311321,-0.933333,1.245283,-0.36,1.113208,-0.48,1.59434,-0.56,1.886792,-0.586667,2.122642,-0.026667,1.103774,-0.066667,1.556604,-0.093333,1.849057,-0.106667,2.084906,0.32,0.981132,0.386667,1.339623,0.44,1.575472,0.466667,1.792453,F
0.0,0.0,-0.555556,0.154545,-0.986111,0.472727,-1.236111,0.727273,-1.222222,0.981818,-0.652778,1.0,-0.833333,1.327273,-0.958333,1.245455,-0.986111,1.1,-0.333333,1.090909,-0.444444,1.563636,-0.527778,1.854545,-0.569444,2.090909,0.0,1.063636,-0.013889,1.509091,-0.027778,1.8,-0.055556,2.054545,0.347222,0.936364,0.430556,1.290909,0.472222,1.527273,0.486111,1.754545,F
0.0,0.0,-0.565217,0.153153,-1.028986,0.459459,-1.304348,0.720721,-1.275362,1.0,-0.652174,1.0,-0.84058,1.324324,-1.0,1.243243,-1.057971,1.108108,-0.347826,1.081081,-0.434783,1.567568,-0.536232,1.855856,-0.594203,2.099099,0.0,1.054054,0.0,1.495495,0.0,1.801802,-0.014493,2.063063,0.347826,0.918919,0.42029,1.279279,0.478261,1.522523,0.507246,1.747748,F
0.0,0.0,-0.567568,0.130841,-1.013514,0.411215,-1.283784,0.672897,-1.297297,0.943925,-0.72973,1.0,-0.945946,1.317757,-1.067568,1.242991,-1.054054,1.102804,-0.432432,1.121495,-0.581081,1.607477,-0.702703,1.915888,-0.77027,2.168224,-0.081081,1.11215,-0.121622,1.560748,-0.162162,1.878505,-0.216216,2.149533,0.27027,0.981308,0.378378,1.308411,0.432432,1.542056,0.459459,1.766355,F
