x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,0.464286,0.139785,0.797619,0.494624,0.702381,0.892473,0.404762,1.096774,0.797619,1.0,1.142857,1.344086,1.333333,1.548387,1.47619,1.763441,0.488095,1.129032,0.607143,1.602151,0.690476,1.88172,0.761905,2.139785,0.154762,1.096774,0.261905,1.408602,0.285714,1.021505,0.25,0.752688,-0.202381,0.956989,-0.071429,1.193548,0.011905,0.913978,0.0,0.698925,peace
0.0,0.0,0.552941,0.247706,0.847059,0.522936,0.776471,0.862385,0.423529,0.990826,0.847059,1.0,1.129412,1.330275,1.270588,1.495413,1.388235,1.688073,0.529412,1.110092,0.635294,1.513761,0.705882,1.770642,0.764706,2.0,0.2,1.073394,0.282353,1.348624,0.329412,1.0,0.352941,0.743119,-0.152941,0.944954,-0.023529,1.146789,0.070588,0.899083,0.105882,0.678899,peace
0.0,0.0,0.543478,0.265487,0.793478,0.548673,0.695652,0.902655,0.336957,1.053097,0.847826,1.0,1.130435,1.371681,1.271739,1.566372,1.402174,1.778761,0.521739,1.106195,0.597826,1.548673,0.619565,1.840708,0.652174,2.115044,0.184783,1.079646,0.228261,1.380531,0.25,1.035398,0.25,0.79646,-0.152174,0.955752,-0.108696,1.176991,-0.021739,0.955752,0.032609,0.743363,peace
0.0,0.0,-0.260274,0.398305,-0.205479,0.813559,0.082192,1.09322,0.39726,1.245763,-0.356164,1.0,-0.356164,1.491525,-0.369863,1.813559,-0.356164,2.067797,-0.082192,0.923729,0.493151,1.483051,0.863014,1.788136,1.150685,2.008475,0.273973,0.79661,0.958904,1.144068,0.945205,0.983051,0.794521,0.838983,0.643836,0.644068,1.164384,0.940678,1.109589,0.788136,0.958904,0.661017,peace
0.0,0.0,-0.241379,0.382114,-0.086207,0.764228,0.327586,0.98374,0.793103,1.081301,-0.172414,1.0,-0.068966,1.447154,-0.051724,1.739837,-0.051724,1.97561,0.12069,0.943089,0.87931,1.414634,1.310345,1.691057,1.62069,1.894309,0.448276,0.821138,1.362069,1.081301,1.310345,0.902439,1.12069,0.788618,0.827586,0.650407,1.551724,0.861789,1.465517,0.699187,1.258621,0.593496,peace
0.0,0.0,-0.22807,0.395161,-0.052632,0.782258,0.385965,1.016129,0.859649,1.137097,-0.192982,1.0,-0.052632,1.459677,-0.017544,1.75,-0.035088,1.983871,0.087719,0.951613,0.894737,1.435484,1.368421,1.717742,1.684211,1.919355,0.421053,0.83871,1.438596,1.129032,1.561404,0.951613,1.45614,0.822581,0.807018,0.693548,1.631579,0.887097,1.596491,0.733871,1.421053,0.620968,peace
0.0,0.0,0.671875,0.174603,1.1875,0.452381,1.40625,0.722222,1.125,0.896825,0.796875,1.0,0.96875,1.388889,1.046875,1.626984,1.109375,1.84127,0.5,1.031746,0.71875,1.47619,0.953125,1.746032,1.109375,1.97619,0.15625,1.0,0.578125,1.230159,0.75,0.928571,0.734375,0.698413,-0.203125,0.912698,0.25,1.111111,0.453125,0.896825,0.453125,0.690476,peace
0.0,0.0,0.475248,0.150442,0.881188,0.477876,0.831683,0.849558,0.584158,1.070796,1.0,1.0,1.366337,1.292035,1.584158,1.477876,1.772277,1.628319,0.70297,1.159292,0.920792,1.637168,1.049505,1.929204,1.158416,2.176991,0.356436,1.185841,0.485149,1.415929,0.485149,1.061947,0.445545,0.787611,0.0,1.115044,0.148515,1.300885,0.207921,1.026549,0.207921,0.778761,peace
0.0,0.0,0.543307,0.088235,0.952756,0.352941,1.055118,0.720588,0.84252,1.007353,1.102362,1.0,1.488189,1.316176,1.700787,1.507353,1.889764,1.705882,0.811024,1.169118,1.055118,1.676471,1.228346,1.970588,1.362205,2.242647,0.472441,1.198529,0.700787,1.529412,0.661417,1.066176,0.574803,0.75,0.102362,1.125,0.346457,1.352941,0.370079,1.036765,0.314961,0.779412,peace
0.0,0.0,0.615385,0.114754,1.061538,0.47541,1.076923,1.0,0.784615,1.295082,1.215385,1.0,1.661538,1.377049,1.907692,1.606557,2.107692,1.819672,0.938462,1.245902,1.2,1.819672,1.369231,2.163934,1.523077,2.47541,0.615385,1.311475,0.769231,1.704918,0.692308,1.245902,0.584615,0.934426,0.215385,1.278689,0.4,1.57377,0.4,1.262295,0.323077,0.983607,peace
0.0,0.0,0.651515,0.136364,1.060606,0.454545,1.090909,0.939394,0.80303,1.242424,1.19697,1.0,1.666667,1.393939,1.909091,1.606061,2.136364,1.833333,0.924242,1.227273,1.181818,1.787879,1.348485,2.136364,1.5,2.454545,0.575758,1.287879,0.772727,1.651515,0.681818,1.212121,0.575758,0.893939,0.19697,1.242424,0.409091,1.530303,0.409091,1.212121,0.333333,0.939394,peace
0.0,0.0,-0.422535,0.186813,-0.647887,0.527473,-0.478873,0.857143,-0.253521,1.076923,-0.760563,1.0,-1.0,1.395604,-1.15493,1.637363,-1.267606,1.857143,-0.422535,1.065934,-0.507042,1.538462,-0.577465,1.835165,-0.605634,2.087912,-0.084507,1.021978,-0.098592,1.318681,-0.112676,1.021978,-0.098592,0.78022,0.239437,0.89011,0.197183,1.098901,0.15493,0.879121,0.169014,0.67033,peace
0.0,0.0,-0.439394,0.188889,-0.666667,0.555556,-0.439394,0.888889,-0.166667,1.1,-0.833333,1.0,-1.121212,1.388889,-1.272727,1.644444,-1.393939,1.855556,-0.484848,1.077778,-0.621212,1.555556,-0.681818,1.833333,-0.727273,2.077778,-0.151515,1.022222,-0.121212,1.333333,-0.121212,1.044444,-0.121212,0.822222,0.166667,0.888889,0.166667,1.1,0.121212,0.888889,0.106061,0.7,peace
0.0,0.0,-0.460317,0.214286,-0.698413,0.607143,-0.444444,0.952381,-0.142857,1.142857,-0.888889,1.0,-1.174603,1.404762,-1.333333,1.666667,-1.47619,1.869048,-0.555556,1.071429,-0.634921,1.547619,-0.68254,1.845238,-0.698413,2.071429,-0.206349,1.035714,-0.174603,1.214286,-0.15873,0.940476,-0.126984,0.75,0.111111,0.928571,0.111111,1.107143,0.079365,0.904762,0.095238,0.738095,peace
0.0,0.0,-0.366197,0.191919,-0.521127,0.515152,-0.267606,0.79798,-0.014085,0.989899,-0.690141,1.0,-0.901408,1.40404,-1.042254,1.646465,-1.140845,1.868687,-0.338028,1.060606,-0.394366,1.525253,-0.408451,1.808081,-0.408451,2.060606,0.0,0.989899,0.098592,1.242424,0.042254,0.939394,0.0,0.727273,0.309859,0.838384,0.366197,1.030303,0.28169,0.808081,0.225352,0.626263,peace
0.0,0.0,-0.373333,0.2,-0.546667,0.542857,-0.28,0.828571,0.0,1.009524,-0.72,1.0,-0.946667,1.4,-1.093333,1.657143,-1.2,1.866667,-0.373333,1.066667,-0.453333,1.52381,-0.493333,1.809524,-0.506667,2.047619,-0.026667,0.990476,0.053333,1.27619,0.0,0.980952,-0.026667,0.761905,0.28,0.838095,0.306667,1.038095,0.24,0.828571,0.2,0.647619,peace
0.0,0.0,-0.093023,0.353982,-0.348837,0.699115,-0.837209,0.920354,-1.348837,1.035398,0.023256,1.0,-0.186047,1.451327,-0.302326,1.734513,-0.395349,1.955752,-0.186047,0.973451,-1.116279,1.442478,-1.744186,1.716814,-2.255814,1.911504,-0.511628,0.876106,-1.813953,1.070796,-2.255814,0.99115,-2.395349,0.920354,-0.976744,0.725664,-1.930233,0.823009,-2.116279,0.725664,-2.046512,0.646018,peace
0.0,0.0,0.157143,0.415929,-0.028571,0.761062,-0.414286,0.929204,-0.757143,0.946903,-0.071429,1.0,-0.3,1.451327,-0.414286,1.734513,-0.514286,1.946903,-0.442857,0.955752,-0.885714,1.380531,-1.185714,1.637168,-1.428571,1.80531,-0.771429,0.840708,-1.114286,0.973451,-1.014286,0.858407,-0.885714,0.734513,-1.071429,0.699115,-1.228571,0.787611,-1.128571,0.690265,-1.014286,0.59292,peace
0.0,0.0,0.134328,0.422414,-0.074627,0.775862,-0.507463,1.0,-0.880597,1.094828,-0.104478,1.0,-0.328358,1.439655,-0.432836,1.715517,-0.537313,1.931034,-0.462687,0.939655,-0.970149,1.362069,-1.298507,1.612069,-1.58209,1.801724,-0.80597,0.827586,-1.283582,0.956897,-1.19403,0.836207,-1.059701,0.715517,-1.104478,0.672414,-1.38806,0.784483,-1.298507,0.672414,-1.164179,0.568966,peace
0.0,0.0,0.15942,0.423423,-0.086957,0.774775,-0.463768,0.891892,-0.84058,0.882883,-0.101449,1.0,-0.304348,1.459459,-0.405797,1.756757,-0.478261,1.981982,-0.478261,0.954955,-0.927536,1.36036,-1.231884,1.594595,-1.463768,1.756757,-0.811594,0.828829,-1.246377,0.963964,-1.15942,0.81982,-1.0,0.702703,-1.101449,0.657658,-1.347826,0.711712,-1.231884,0.594595,-1.072464,0.504505,peace
0.0,0.0,0.09589,0.425197,-0.164384,0.771654,-0.575342,0.897638,-0.917808,0.905512,-0.273973,1.0,-0.657534,1.393701,-0.863014,1.653543,-1.054795,1.834646,-0.657534,0.905512,-1.178082,1.275591,-1.547945,1.464567,-1.849315,1.574803,-0.986301,0.748031,-1.506849,0.944882,-1.383562,0.826772,-1.205479,0.700787,-1.273973,0.559055,-1.561644,0.669291,-1.424658,0.582677,-1.246575,0.503937,peace
0.0,0.0,-0.418605,0.117647,-0.744186,0.411765,-0.906977,0.607843,-1.023256,0.72549,-0.581395,1.0,-0.697674,1.431373,-0.790698,1.686275,-0.883721,1.882353,-0.232558,1.019608,-0.232558,1.529412,-0.255814,1.803922,-0.27907,2.019608,0.093023,0.921569,0.093023,1.333333,-0.046512,1.117647,-0.116279,0.882353,0.418605,0.764706,0.395349,1.058824,0.255814,0.921569,0.209302,0.72549,peace
0.0,0.0,-0.478261,0.161765,-0.717391,0.455882,-0.521739,0.735294,-0.217391,0.867647,-0.673913,1.0,-0.891304,1.382353,-1.021739,1.617647,-1.130435,1.823529,-0.304348,1.044118,-0.347826,1.5,-0.391304,1.794118,-0.434783,2.029412,0.021739,0.941176,-0.021739,1.25,-0.108696,0.985294,-0.152174,0.75,0.326087,0.764706,0.23913,0.970588,0.130435,0.764706,0.108696,0.573529,peace
0.0,0.0,-0.375,0.166667,-0.583333,0.454545,-0.375,0.742424,-0.104167,0.939394,-0.729167,1.0,-1.020833,1.393939,-1.1875,1.636364,-1.3125,1.863636,-0.375,1.090909,-0.479167,1.575758,-0.520833,1.863636,-0.5625,2.121212,-0.041667,1.030303,-0.020833,1.287879,-0.020833,0.969697,-0.020833,0.742424,0.270833,0.878788,0.270833,1.030303,0.208333,0.818182,0.1875,0.621212,peace
0.0,0.0,-0.391304,0.133333,-0.630435,0.383333,-0.586957,0.616667,-0.586957,0.75,-0.608696,1.0,-0.804348,1.45,-0.891304,1.75,-1.0,1.983333,-0.23913,1.016667,-0.217391,1.533333,-0.217391,1.866667,-0.26087,2.133333,0.108696,0.916667,0.065217,1.133333,0.0,1.016667,-0.043478,0.916667,0.391304,0.7,0.369565,0.783333,0.304348,0.666667,0.26087,0.55,peace
0.0,0.0,-0.404255,0.15942,-0.595745,0.449275,-0.382979,0.695652,-0.106383,0.855072,-0.617021,1.0,-0.851064,1.362319,-0.978723,1.594203,-1.085106,1.797101,-0.255319,1.028986,-0.276596,1.478261,-0.297872,1.768116,-0.297872,2.014493,0.085106,0.927536,0.106383,1.130435,0.021277,0.84058,-0.021277,0.637681,0.382979,0.768116,0.361702,0.942029,0.255319,0.73913,0.191489,0.565217,peace
0.0,0.0,-0.724138,0.266667,-1.103448,0.573333,-1.137931,0.826667,-1.103448,0.986667,-0.344828,1.0,-0.896552,1.213333,-1.344828,1.373333,-1.655172,1.52,0.103448,0.96,-0.62069,1.066667,-1.068966,0.986667,-1.310345,0.906667,0.448276,0.826667,-0.241379,0.84,-0.758621,0.76,-1.103448,0.68,0.655172,0.613333,0.068966,0.613333,-0.37931,0.573333,-0.724138,0.506667,peace
0.0,0.0,-0.479167,0.136364,-0.791667,0.378788,-0.729167,0.606061,-0.5625,0.772727,-0.770833,1.0,-1.083333,1.363636,-1.270833,1.606061,-1.416667,1.818182,-0.416667,1.030303,-0.479167,1.530303,-0.5625,1.833333,-0.604167,2.090909,-0.083333,0.924242,-0.229167,1.151515,-0.354167,0.878788,-0.395833,0.681818,0.229167,0.757576,0.0625,0.939394,-0.0625,0.727273,-0.125,0.515152,peace
0.0,0.0,-0.533333,0.149254,-0.933333,0.373134,-1.111111,0.552239,-1.044444,0.731343,-0.755556,1.0,-1.133333,1.373134,-1.333333,1.597015,-1.511111,1.80597,-0.377778,1.044776,-0.555556,1.507463,-0.688889,1.820896,-0.777778,2.089552,-0.022222,0.985075,-0.577778,1.029851,-0.733333,0.716418,-0.755556,0.477612,0.244444,0.835821,-0.266667,0.835821,-0.466667,0.597015,-0.511111,0.402985,peace
0.0,0.0,-0.9,0.136364,-1.5,0.363636,-1.833333,0.515152,-2.2,0.666667,-1.033333,1.0,-1.566667,1.348485,-1.933333,1.560606,-2.233333,1.772727,-0.6,1.045455,-1.1,1.469697,-1.466667,1.742424,-1.766667,1.984848,-0.2,0.954545,-1.333333,0.954545,-1.633333,0.651515,-1.7,0.424242,-0.033333,0.787879,-1.033333,0.712121,-1.366667,0.5,-1.433333,0.348485,peace
0.0,0.0,0.259259,0.459016,-0.037037,0.786885,-0.592593,0.868852,-0.962963,0.836066,-1.074074,1.0,-1.592593,1.459016,-1.962963,1.721311,-2.259259,1.885246,-1.62963,0.803279,-2.37037,1.196721,-2.851852,1.42623,-3.222222,1.557377,-1.925926,0.590164,-1.851852,0.737705,-1.481481,0.721311,-1.222222,0.622951,-2.074074,0.360656,-1.851852,0.47541,-1.555556,0.459016,-1.37037,0.360656,peace
0.0,0.0,0.341463,0.241935,0.390244,0.580645,-0.097561,0.709677,-0.512195,0.774194,0.341463,1.0,0.487805,1.354839,0.536585,1.596774,0.585366,1.806452,-0.04878,1.0,-0.170732,1.419355,-0.341463,1.693548,-0.463415,1.919355,-0.365854,0.887097,-0.609756,1.048387,-0.439024,0.806452,-0.317073,0.645161,-0.658537,0.709677,-0.756098,0.822581,-0.560976,0.66129,-0.390244,0.532258,peace
0.0,0.0,0.317073,0.242424,0.292683,0.575758,-0.219512,0.681818,-0.658537,0.712121,0.219512,1.0,0.317073,1.363636,0.365854,1.621212,0.365854,1.818182,-0.195122,1.0,-0.365854,1.424242,-0.536585,1.69697,-0.707317,1.909091,-0.512195,0.878788,-0.756098,1.030303,-0.585366,0.818182,-0.463415,0.666667,-0.780488,0.681818,-0.902439,0.787879,-0.731707,0.651515,-0.585366,0.530303,peace
