x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,-0.555556,0.161616,-0.873016,0.515152,-0.698413,0.868687,-0.238095,0.939394,-0.777778,1.0,-0.857143,1.383838,-0.888889,1.626263,-0.904762,1.838384,-0.460317,1.080808,-0.539683,1.505051,-0.571429,1.787879,-0.587302,2.040404,-0.126984,1.070707,-0.15873,1.484848,-0.15873,1.747475,-0.142857,1.969697,0.222222,1.0,0.206349,1.333333,0.190476,1.555556,0.190476,1.727273,B
0.0,0.0,-0.583333,0.19,-0.883333,0.58,-0.583333,0.91,-0.1,0.94,-0.766667,1.0,-0.866667,1.38,-0.916667,1.61,-0.933333,1.82,-0.45,1.09,-0.533333,1.53,-0.6,1.82,-0.633333,2.06,-0.1,1.09,-0.133333,1.5,-0.15,1.77,-0.166667,1.99,0.233333,1.01,0.216667,1.34,0.2,1.55,0.2,1.73,B
0.0,0.0,-0.55,0.151515,-0.916667,0.505051,-0.683333,0.828283,-0.216667,0.919192,-0.883333,1.0,-1.016667,1.363636,-1.083333,1.585859,-1.116667,1.787879,-0.566667,1.090909,-0.7,1.505051,-0.783333,1.767677,-0.833333,1.989899,-0.216667,1.080808,-0.3,1.484848,-0.333333,1.727273,-0.366667,1.949495,0.116667,0.989899,0.066667,1.30303,0.033333,1.494949,0.0,1.676768,B
0.0,0.0,-0.603448,0.178218,-0.965517,0.50495,-0.827586,0.821782,-0.413793,0.940594,-0.913793,1.0,-1.068966,1.336634,-1.155172,1.554455,-1.189655,1.762376,-0.603448,1.089109,-0.775862,1.49505,-0.844828,1.762376,-0.896552,2.009901,-0.275862,1.09901,-0.396552,1.485149,-0.431034,1.732673,-0.465517,1.960396,0.086207,1.019802,0.0,1.336634,-0.051724,1.534653,-0.086207,1.712871,B
0.0,0.0,-0.532258,0.196429,-0.806452,0.535714,-0.532258,0.821429,-0.048387,0.848214,-0.629032,1.0,-0.693548,1.357143,-0.709677,1.5625,-0.693548,1.758929,-0.290323,1.044643,-0.322581,1.4375,-0.33871,1.6875,-0.33871,1.910714,0.048387,1.0,0.064516,1.375,0.080645,1.598214,0.080645,1.803571,0.370968,0.883929,0.387097,1.178571,0.387097,1.357143,0.387097,1.517857,B
0.0,0.0,-0.515625,0.211009,-0.765625,0.53211,-0.484375,0.816514,0.0,0.87156,-0.625,1.0,-0.671875,1.366972,-0.6875,1.587156,-0.65625,1.788991,-0.28125,1.055046,-0.296875,1.477064,-0.3125,1.733945,-0.296875,1.954128,0.0625,1.027523,0.078125,1.422018,0.09375,1.66055,0.109375,1.862385,0.375,0.917431,0.40625,1.220183,0.421875,1.412844,0.4375,1.577982,B
0.0,0.0,-0.576271,0.129032,-1.016949,0.462366,-0.898305,0.806452,-0.457627,0.967742,-0.949153,1.0,-1.152542,1.387097,-1.254237,1.623656,-1.305085,1.849462,-0.644068,1.107527,-0.847458,1.55914,-0.966102,1.83871,-1.050847,2.086022,-0.305085,1.11828,-0.440678,1.55914,-0.525424,1.827957,-0.576271,2.064516,0.050847,1.043011,-0.033898,1.376344,-0.101695,1.602151,-0.152542,1.806452,B
0.0,0.0,-0.614035,0.117021,-1.035088,0.457447,-0.912281,0.819149,-0.45614,0.989362,-0.947368,1.0,-1.140351,1.382979,-1.245614,1.62766,-1.315789,1.851064,-0.631579,1.106383,-0.824561,1.56383,-0.947368,1.861702,-1.052632,2.117021,-0.298246,1.106383,-0.421053,1.553191,-0.491228,1.829787,-0.561404,2.06383,0.052632,1.010638,-0.035088,1.361702,-0.070175,1.595745,-0.122807,1.797872,B
0.0,0.0,-0.614035,0.115789,-1.052632,0.463158,-0.912281,0.831579,-0.45614,0.968421,-0.982456,1.0,-1.175439,1.378947,-1.280702,1.621053,-1.333333,1.852632,-0.666667,1.105263,-0.877193,1.547368,-0.982456,1.831579,-1.070175,2.094737,-0.333333,1.105263,-0.45614,1.536842,-0.526316,1.810526,-0.578947,2.042105,0.017544,1.031579,-0.070175,1.368421,-0.122807,1.6,-0.175439,1.810526,B
0.0,0.0,-0.59322,0.113402,-1.033898,0.43299,-0.949153,0.773196,-0.525424,0.927835,-0.966102,1.0,-1.135593,1.371134,-1.254237,1.608247,-1.322034,1.835052,-0.644068,1.103093,-0.847458,1.536082,-0.966102,1.824742,-1.067797,2.082474,-0.322034,1.092784,-0.440678,1.515464,-0.508475,1.783505,-0.576271,2.030928,0.033898,1.0,-0.050847,1.340206,-0.118644,1.57732,-0.169492,1.783505,B
0.0,0.0,-0.566667,0.123711,-0.983333,0.43299,-0.883333,0.752577,-0.516667,0.927835,-0.933333,1.0,-1.1,1.360825,-1.2,1.597938,-1.25,1.824742,-0.633333,1.092784,-0.816667,1.536082,-0.933333,1.814433,-1.016667,2.072165,-0.3,1.092784,-0.416667,1.525773,-0.483333,1.793814,-0.55,2.041237,0.066667,1.0,-0.016667,1.350515,-0.083333,1.57732,-0.116667,1.773196,B
0.0,0.0,-0.55,0.134831,-0.966667,0.438202,-0.85,0.797753,-0.466667,0.988764,-0.95,1.0,-1.133333,1.41573,-1.233333,1.674157,-1.266667,1.921348,-0.633333,1.11236,-0.816667,1.573034,-0.933333,1.876404,-1.016667,2.146067,-0.316667,1.123596,-0.433333,1.561798,-0.5,1.853933,-0.583333,2.101124,0.05,1.044944,-0.033333,1.404494,-0.116667,1.629213,-0.2,1.831461,B
0.0,0.0,-0.533333,0.180851,-0.85,0.489362,-0.7,0.808511,-0.333333,0.957447,-0.95,1.0,-1.133333,1.393617,-1.216667,1.638298,-1.266667,1.87234,-0.633333,1.106383,-0.816667,1.542553,-0.916667,1.829787,-1.0,2.095745,-0.316667,1.106383,-0.433333,1.531915,-0.516667,1.797872,-0.6,2.031915,0.05,1.031915,-0.033333,1.361702,-0.1,1.574468,-0.183333,1.765957,B
