x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,0.5,0.029412,0.920455,0.362745,0.920455,0.676471,0.647727,0.823529,0.840909,1.0,1.0,1.362745,1.090909,1.176471,1.034091,0.921569,0.522727,1.078431,0.659091,1.519608,0.761364,1.245098,0.693182,0.941176,0.204545,1.088235,0.295455,1.519608,0.409091,1.205882,0.375,0.911765,-0.159091,1.058824,-0.034091,1.362745,0.102273,1.156863,0.102273,0.931373,E
0.0,0.0,0.581395,0.123894,1.023256,0.451327,0.976744,0.761062,0.604651,0.840708,0.930233,1.0,1.139535,1.415929,1.232558,1.212389,1.186047,0.964602,0.627907,1.061947,0.802326,1.539823,0.906977,1.256637,0.848837,0.964602,0.302326,1.079646,0.418605,1.513274,0.581395,1.221239,0.546512,0.929204,-0.069767,1.053097,0.069767,1.39823,0.244186,1.212389,0.255814,0.964602,E
0.0,0.0,0.555556,0.125,0.988889,0.4375,0.911111,0.723214,0.588889,0.776786,0.955556,1.0,1.144444,1.339286,1.133333,1.133929,1.011111,0.883929,0.633333,1.089286,0.755556,1.508929,0.8,1.258929,0.744444,0.973214,0.311111,1.116071,0.4,1.482143,0.477778,1.214286,0.455556,0.9375,-0.044444,1.098214,0.088889,1.366071,0.2,1.1875,0.233333,0.973214,E
0.0,0.0,0.565217,0.126126,1.021739,0.486486,0.847826,0.774775,0.369565,0.720721,0.978261,1.0,1.173913,1.378378,1.173913,1.162162,1.076087,0.900901,0.663043,1.099099,0.847826,1.531532,0.869565,1.243243,0.771739,0.945946,0.336957,1.126126,0.445652,1.54955,0.532609,1.252252,0.48913,0.945946,-0.021739,1.108108,0.108696,1.405405,0.26087,1.216216,0.282609,0.981982,E
0.0,0.0,0.56044,0.127119,1.021978,0.483051,0.868132,0.762712,0.384615,0.677966,0.956044,1.0,1.164835,1.338983,1.175824,1.101695,1.076923,0.864407,0.637363,1.084746,0.813187,1.5,0.868132,1.194915,0.802198,0.915254,0.307692,1.101695,0.428571,1.483051,0.549451,1.161017,0.516484,0.881356,-0.043956,1.067797,0.131868,1.347458,0.296703,1.144068,0.318681,0.915254,E
0.0,0.0,0.555556,0.12931,0.966667,0.465517,0.933333,0.75,0.577778,0.784483,0.9,1.0,1.088889,1.37069,1.111111,1.155172,1.033333,0.931034,0.588889,1.068966,0.755556,1.525862,0.811111,1.241379,0.755556,0.974138,0.266667,1.077586,0.333333,1.517241,0.466667,1.215517,0.477778,0.931034,-0.1,1.025862,0.0,1.344828,0.177778,1.155172,0.244444,0.931034,E
0.0,0.0,0.573034,0.135593,1.044944,0.457627,0.921348,0.762712,0.47191,0.779661,0.921348,1.0,1.101124,1.364407,1.123596,1.127119,1.044944,0.889831,0.595506,1.059322,0.752809,1.474576,0.797753,1.127119,0.707865,0.864407,0.280899,1.067797,0.359551,1.466102,0.483146,1.127119,0.438202,0.855932,-0.078652,1.025424,0.044944,1.322034,0.202247,1.101695,0.213483,0.881356,E
0.0,0.0,0.542553,0.150442,0.978723,0.539823,0.765957,0.840708,0.308511,0.778761,0.904255,1.0,1.106383,1.336283,1.0,1.044248,0.882979,0.831858,0.574468,1.097345,0.776596,1.486726,0.702128,1.106195,0.585106,0.840708,0.255319,1.123894,0.37234,1.486726,0.414894,1.123894,0.351064,0.858407,-0.095745,1.097345,0.074468,1.371681,0.180851,1.132743,0.170213,0.920354,E
0.0,0.0,0.52809,0.148148,0.966292,0.518519,0.797753,0.842593,0.348315,0.833333,0.921348,1.0,1.134831,1.333333,1.067416,1.092593,0.955056,0.87037,0.595506,1.101852,0.797753,1.481481,0.741573,1.148148,0.629213,0.916667,0.280899,1.138889,0.393258,1.527778,0.426966,1.175926,0.370787,0.935185,-0.078652,1.12037,0.067416,1.398148,0.168539,1.157407,0.168539,0.962963,E
0.0,0.0,0.568182,0.154545,1.034091,0.509091,0.818182,0.8,0.318182,0.745455,1.0,1.0,1.227273,1.318182,1.193182,1.090909,1.068182,0.872727,0.670455,1.109091,0.897727,1.454545,0.840909,1.118182,0.704545,0.863636,0.352273,1.154545,0.511364,1.527273,0.534091,1.172727,0.454545,0.909091,0.0,1.136364,0.204545,1.409091,0.284091,1.163636,0.261364,0.954545,E
0.0,0.0,0.56383,0.115385,1.021277,0.490385,0.797872,0.855769,0.308511,0.846154,1.010638,1.0,1.255319,1.346154,1.053191,1.038462,0.914894,0.826923,0.680851,1.144231,0.914894,1.557692,0.755319,1.163462,0.617021,0.894231,0.361702,1.221154,0.5,1.634615,0.457447,1.230769,0.382979,0.942308,0.010638,1.230769,0.159574,1.528846,0.212766,1.259615,0.202128,1.028846,E
0.0,0.0,0.512821,0.232759,0.858974,0.586207,0.551282,0.844828,0.064103,0.784483,0.602564,1.0,0.782051,1.310345,0.794872,1.068966,0.692308,0.87069,0.269231,1.051724,0.371795,1.405172,0.448718,1.112069,0.384615,0.87931,-0.051282,1.043103,-0.012821,1.422414,0.153846,1.137931,0.153846,0.887931,-0.397436,0.982759,-0.282051,1.275862,-0.089744,1.094828,-0.051282,0.896552,E
0.0,0.0,0.512821,0.229358,0.858974,0.559633,0.576923,0.807339,0.128205,0.807339,0.576923,1.0,0.730769,1.256881,0.653846,1.027523,0.525641,0.844037,0.24359,1.055046,0.358974,1.321101,0.294872,1.06422,0.192308,0.880734,-0.076923,1.073394,-0.012821,1.302752,0.0,1.082569,-0.038462,0.908257,-0.423077,1.036697,-0.358974,1.238532,-0.294872,1.110092,-0.294872,0.981651,E
0.0,0.0,0.578947,0.198276,0.986842,0.543103,0.697368,0.793103,0.184211,0.724138,0.710526,1.0,0.894737,1.318966,0.960526,1.060345,0.894737,0.836207,0.394737,1.025862,0.539474,1.405172,0.657895,1.112069,0.592105,0.853448,0.065789,1.017241,0.131579,1.413793,0.328947,1.12069,0.315789,0.862069,-0.289474,0.956897,-0.131579,1.267241,0.078947,1.077586,0.105263,0.87069,E
0.0,0.0,0.478723,0.144231,0.882979,0.471154,0.659574,0.798077,0.234043,0.855769,0.851064,1.0,1.021277,1.336538,0.946809,1.144231,0.829787,0.923077,0.521277,1.125,0.680851,1.519231,0.595745,1.211538,0.5,0.961538,0.202128,1.163462,0.297872,1.490385,0.276596,1.173077,0.212766,0.932692,-0.148936,1.144231,-0.042553,1.403846,0.0,1.192308,-0.010638,1.009615,E
0.0,0.0,0.521277,0.198276,0.904255,0.534483,0.62766,0.818966,0.159574,0.793103,0.819149,1.0,1.010638,1.310345,0.93617,1.025862,0.819149,0.836207,0.5,1.086207,0.680851,1.456897,0.648936,1.112069,0.553191,0.87931,0.170213,1.094828,0.265957,1.491379,0.340426,1.146552,0.297872,0.887931,-0.180851,1.060345,-0.053191,1.344828,0.095745,1.12069,0.117021,0.905172,E
0.0,0.0,0.521739,0.190083,0.902174,0.53719,0.630435,0.793388,0.163043,0.743802,0.815217,1.0,0.98913,1.272727,0.923913,1.0,0.826087,0.809917,0.48913,1.057851,0.652174,1.421488,0.641304,1.07438,0.543478,0.85124,0.173913,1.057851,0.23913,1.429752,0.336957,1.07438,0.304348,0.834711,-0.184783,1.008264,-0.054348,1.280992,0.097826,1.057851,0.097826,0.859504,E
0.0,0.0,0.543478,0.209677,0.923913,0.548387,0.641304,0.806452,0.152174,0.758065,0.836957,1.0,1.032609,1.274194,0.98913,1.016129,0.880435,0.822581,0.51087,1.056452,0.684783,1.403226,0.695652,1.064516,0.586957,0.83871,0.184783,1.064516,0.282609,1.427419,0.391304,1.08871,0.347826,0.846774,-0.163043,1.008065,-0.01087,1.274194,0.152174,1.056452,0.163043,0.862903,E
0.0,0.0,0.511111,0.179487,0.9,0.529915,0.644444,0.820513,0.166667,0.786325,0.777778,1.0,1.0,1.299145,0.933333,1.017094,0.811111,0.820513,0.455556,1.068376,0.633333,1.452991,0.644444,1.119658,0.533333,0.880342,0.133333,1.059829,0.233333,1.452991,0.344444,1.102564,0.3,0.854701,-0.222222,1.008547,-0.066667,1.290598,0.111111,1.068376,0.111111,0.863248,E
0.0,0.0,0.539326,0.173913,0.932584,0.513043,0.674157,0.8,0.202247,0.8,0.808989,1.0,1.022472,1.304348,0.955056,1.043478,0.820225,0.834783,0.47191,1.069565,0.674157,1.452174,0.651685,1.113043,0.52809,0.86087,0.157303,1.078261,0.258427,1.469565,0.348315,1.113043,0.280899,0.834783,-0.191011,1.026087,-0.044944,1.321739,0.101124,1.086957,0.101124,0.86087,E
0.0,0.0,0.555556,0.165217,0.966667,0.495652,0.722222,0.791304,0.255556,0.817391,0.844444,1.0,1.066667,1.278261,0.977778,0.991304,0.855556,0.791304,0.522222,1.069565,0.711111,1.426087,0.677778,1.069565,0.566667,0.826087,0.2,1.078261,0.3,1.46087,0.388889,1.086957,0.344444,0.817391,-0.155556,1.026087,-0.011111,1.295652,0.155556,1.052174,0.166667,0.826087,E
0.0,0.0,0.511111,0.175439,0.911111,0.517544,0.688889,0.815789,0.233333,0.807018,0.8,1.0,1.011111,1.307018,0.966667,1.026316,0.855556,0.842105,0.477778,1.070175,0.688889,1.447368,0.677778,1.096491,0.555556,0.868421,0.166667,1.070175,0.277778,1.491228,0.377778,1.131579,0.322222,0.868421,-0.2,1.026316,-0.033333,1.324561,0.133333,1.096491,0.133333,0.885965,E
0.0,0.0,0.574713,0.192982,0.977011,0.526316,0.701149,0.824561,0.229885,0.842105,0.804598,1.0,1.057471,1.307018,0.954023,1.008772,0.804598,0.798246,0.482759,1.061404,0.689655,1.45614,0.655172,1.096491,0.528736,0.833333,0.16092,1.070175,0.275862,1.473684,0.367816,1.114035,0.310345,0.833333,-0.195402,1.017544,-0.034483,1.307018,0.126437,1.078947,0.126437,0.859649,E
0.0,0.0,0.516484,0.191304,0.89011,0.530435,0.615385,0.8,0.153846,0.765217,0.791209,1.0,0.989011,1.304348,0.934066,1.043478,0.835165,0.826087,0.472527,1.069565,0.659341,1.434783,0.626374,1.095652,0.527473,0.834783,0.142857,1.078261,0.252747,1.469565,0.318681,1.130435,0.274725,0.852174,-0.208791,1.034783,-0.065934,1.330435,0.076923,1.113043,0.098901,0.886957,E
0.0,0.0,0.51087,0.184211,0.891304,0.535088,0.641304,0.824561,0.184783,0.798246,0.826087,1.0,1.021739,1.315789,0.934783,1.052632,0.815217,0.850877,0.5,1.087719,0.684783,1.447368,0.630435,1.131579,0.51087,0.894737,0.173913,1.105263,0.271739,1.464912,0.315217,1.140351,0.26087,0.885965,-0.173913,1.070175,-0.065217,1.350877,0.043478,1.140351,0.054348,0.929825,E
0.0,0.0,0.521277,0.206897,0.87234,0.560345,0.585106,0.836207,0.117021,0.801724,0.829787,1.0,1.0,1.310345,0.893617,1.043103,0.787234,0.827586,0.5,1.077586,0.670213,1.439655,0.595745,1.103448,0.5,0.862069,0.170213,1.103448,0.255319,1.448276,0.287234,1.12931,0.255319,0.87931,-0.170213,1.068966,-0.053191,1.344828,0.053191,1.12069,0.06383,0.913793,E
0.0,0.0,0.533333,0.201754,0.922222,0.54386,0.644444,0.824561,0.155556,0.780702,0.788889,1.0,1.011111,1.298246,0.944444,1.017544,0.822222,0.824561,0.466667,1.078947,0.677778,1.438596,0.655556,1.096491,0.544444,0.850877,0.144444,1.087719,0.255556,1.464912,0.344444,1.122807,0.3,0.859649,-0.211111,1.052632,-0.055556,1.324561,0.111111,1.114035,0.133333,0.903509,E
0.0,0.0,0.51087,0.201754,0.869565,0.526316,0.586957,0.789474,0.130435,0.780702,0.771739,1.0,0.956522,1.298246,0.891304,1.017544,0.771739,0.798246,0.445652,1.070175,0.630435,1.429825,0.597826,1.078947,0.48913,0.833333,0.119565,1.078947,0.217391,1.45614,0.293478,1.105263,0.25,0.842105,-0.228261,1.035088,-0.086957,1.324561,0.054348,1.096491,0.065217,0.885965,E
0.0,0.0,0.494624,0.182609,0.860215,0.53913,0.569892,0.817391,0.096774,0.791304,0.784946,1.0,0.967742,1.295652,0.88172,1.0,0.763441,0.8,0.451613,1.078261,0.634409,1.434783,0.580645,1.078261,0.483871,0.834783,0.129032,1.086957,0.236559,1.452174,0.301075,1.113043,0.258065,0.852174,-0.215054,1.043478,-0.064516,1.313043,0.064516,1.086957,0.075269,0.878261,E
0.0,0.0,0.505495,0.18018,0.901099,0.522523,0.637363,0.810811,0.164835,0.792793,0.824176,1.0,1.021978,1.324324,0.978022,1.072072,0.89011,0.855856,0.494505,1.081081,0.692308,1.459459,0.659341,1.117117,0.56044,0.864865,0.175824,1.099099,0.274725,1.495495,0.340659,1.153153,0.307692,0.882883,-0.175824,1.054054,-0.043956,1.351351,0.087912,1.126126,0.10989,0.90991,E
0.0,0.0,0.511111,0.198276,0.888889,0.525862,0.633333,0.793103,0.166667,0.767241,0.788889,1.0,0.988889,1.293103,0.933333,1.025862,0.833333,0.818966,0.466667,1.060345,0.655556,1.422414,0.644444,1.077586,0.533333,0.836207,0.144444,1.068966,0.244444,1.439655,0.344444,1.103448,0.3,0.844828,-0.211111,1.017241,-0.066667,1.301724,0.1,1.086207,0.133333,0.87069,E
0.0,0.0,0.5,0.182609,0.869565,0.530435,0.586957,0.791304,0.130435,0.765217,0.771739,1.0,0.956522,1.304348,0.902174,1.026087,0.793478,0.826087,0.445652,1.069565,0.630435,1.426087,0.597826,1.086957,0.5,0.843478,0.119565,1.069565,0.217391,1.46087,0.293478,1.113043,0.271739,0.852174,-0.228261,1.017391,-0.097826,1.304348,0.054348,1.069565,0.076087,0.852174,E
0.0,0.0,0.511111,0.1875,0.877778,0.526786,0.566667,0.803571,0.1,0.776786,0.8,1.0,0.988889,1.3125,0.922222,1.035714,0.811111,0.830357,0.477778,1.089286,0.655556,1.455357,0.611111,1.107143,0.511111,0.866071,0.155556,1.107143,0.233333,1.464286,0.288889,1.116071,0.255556,0.857143,-0.2,1.0625,-0.088889,1.348214,0.044444,1.116071,0.066667,0.901786,E
0.0,0.0,0.55814,0.194444,0.94186,0.555556,0.616279,0.851852,0.127907,0.814815,0.837209,1.0,1.011628,1.333333,0.94186,1.101852,0.837209,0.87963,0.5,1.074074,0.674419,1.444444,0.616279,1.12963,0.523256,0.87963,0.186047,1.092593,0.27907,1.481481,0.313953,1.166667,0.255814,0.898148,-0.162791,1.074074,-0.023256,1.37963,0.069767,1.157407,0.069767,0.935185,E
0.0,0.0,0.563218,0.163636,0.988506,0.554545,0.735632,0.872727,0.229885,0.790909,0.873563,1.0,1.08046,1.336364,1.022989,1.081818,0.885057,0.863636,0.551724,1.081818,0.724138,1.472727,0.701149,1.154545,0.586207,0.918182,0.229885,1.109091,0.321839,1.481818,0.402299,1.154545,0.333333,0.9,-0.126437,1.090909,0.034483,1.390909,0.172414,1.172727,0.16092,0.954545,E
0.0,0.0,0.559524,0.175926,0.97619,0.518519,0.72619,0.842593,0.261905,0.87037,0.857143,1.0,1.095238,1.305556,0.964286,1.018519,0.821429,0.814815,0.535714,1.083333,0.72619,1.453704,0.642857,1.101852,0.52381,0.87037,0.214286,1.12037,0.309524,1.462963,0.345238,1.12037,0.285714,0.87037,-0.142857,1.101852,0.0,1.388889,0.107143,1.148148,0.095238,0.935185,E
0.0,0.0,0.483871,0.157407,0.860215,0.5,0.612903,0.805556,0.193548,0.842593,0.817204,1.0,0.967742,1.305556,0.83871,1.0,0.72043,0.805556,0.494624,1.083333,0.634409,1.453704,0.548387,1.083333,0.451613,0.851852,0.172043,1.101852,0.236559,1.490741,0.258065,1.12963,0.225806,0.861111,-0.182796,1.074074,-0.096774,1.333333,0.010753,1.092593,0.053763,0.87963,E
0.0,0.0,0.479167,0.146789,0.864583,0.495413,0.604167,0.816514,0.1875,0.908257,0.854167,1.0,0.979167,1.275229,0.833333,0.963303,0.760417,0.816514,0.53125,1.110092,0.65625,1.431193,0.541667,1.055046,0.46875,0.889908,0.208333,1.146789,0.270833,1.477064,0.239583,1.073394,0.208333,0.880734,-0.145833,1.137615,-0.072917,1.33945,-0.020833,1.073394,-0.010417,0.917431,E
0.0,0.0,0.473118,0.14433,0.763441,0.463918,0.612903,0.762887,0.301075,0.886598,0.870968,1.0,1.086022,1.340206,0.978495,1.268041,0.849462,1.103093,0.526882,1.154639,0.666667,1.546392,0.569892,1.350515,0.483871,1.113402,0.182796,1.237113,0.290323,1.556701,0.268817,1.360825,0.204301,1.113402,-0.129032,1.237113,-0.053763,1.463918,-0.032258,1.340206,-0.032258,1.154639,E
0.0,0.0,0.612903,0.169355,1.064516,0.508065,0.806452,0.83871,0.290323,0.798387,0.860215,1.0,1.086022,1.33871,1.021505,1.040323,0.860215,0.814516,0.537634,1.064516,0.709677,1.459677,0.698925,1.120968,0.55914,0.862903,0.225806,1.08871,0.344086,1.5,0.430108,1.169355,0.333333,0.903226,-0.139785,1.072581,0.053763,1.387097,0.182796,1.169355,0.139785,0.943548,E
0.0,0.0,0.579365,0.151515,1.015873,0.509091,0.738095,0.787879,0.198413,0.721212,0.809524,1.0,1.031746,1.333333,1.063492,1.09697,0.968254,0.884848,0.492063,1.066667,0.706349,1.442424,0.746032,1.090909,0.619048,0.836364,0.174603,1.078788,0.309524,1.50303,0.412698,1.121212,0.34127,0.848485,-0.190476,1.048485,0.007937,1.339394,0.166667,1.084848,0.150794,0.872727,E
0.0,0.0,0.609524,0.198953,1.066667,0.528796,0.8,0.806283,0.247619,0.727749,0.52381,1.0,0.619048,1.350785,0.780952,1.141361,0.771429,0.910995,0.2,1.005236,0.285714,1.376963,0.485714,1.125654,0.47619,0.884817,-0.114286,0.973822,-0.104762,1.366492,0.171429,1.120419,0.209524,0.858639,-0.47619,0.900524,-0.390476,1.21466,-0.104762,1.062827,0.009524,0.848168,E
0.0,0.0,0.53719,0.196629,0.909091,0.578652,0.619835,0.865169,0.099174,0.769663,0.652893,1.0,0.793388,1.331461,0.867769,1.134831,0.793388,0.926966,0.330579,1.044944,0.429752,1.421348,0.53719,1.157303,0.454545,0.910112,0.016529,1.044944,0.041322,1.421348,0.206612,1.157303,0.181818,0.898876,-0.347107,1.0,-0.256198,1.325843,-0.049587,1.162921,-0.016529,0.949438,E
0.0,0.0,0.584,0.223464,0.992,0.575419,0.712,0.865922,0.2,0.804469,0.768,1.0,0.96,1.307263,0.928,1.039106,0.824,0.837989,0.44,1.055866,0.568,1.402235,0.6,1.089385,0.512,0.854749,0.128,1.061453,0.184,1.435754,0.312,1.128492,0.28,0.877095,-0.232,1.027933,-0.088,1.324022,0.072,1.128492,0.08,0.921788,E
0.0,0.0,0.596639,0.210811,1.0,0.594595,0.722689,0.875676,0.184874,0.772973,0.689076,1.0,0.87395,1.335135,0.932773,1.081081,0.840336,0.87027,0.369748,1.032432,0.521008,1.405405,0.605042,1.108108,0.495798,0.87027,0.05042,1.027027,0.12605,1.4,0.302521,1.118919,0.252101,0.87027,-0.310924,0.983784,-0.184874,1.308108,0.033613,1.135135,0.05042,0.924324,E
0.0,0.0,0.527559,0.219101,0.889764,0.58427,0.590551,0.859551,0.102362,0.803371,0.685039,1.0,0.858268,1.292135,0.858268,1.050562,0.755906,0.865169,0.362205,1.044944,0.480315,1.38764,0.519685,1.078652,0.433071,0.853933,0.047244,1.050562,0.086614,1.410112,0.220472,1.095506,0.19685,0.848315,-0.314961,1.005618,-0.188976,1.280899,-0.015748,1.08427,0.007874,0.893258,E
